time_min;T_deck_C;T_hanger_C;T_cable_C
8,583333333333334;337,25792460595136;304,02677510832865;112,6255920422988
8,666666666666666;340,7003145479083;307,19044113000155;113,80974765619186
8,75;344,1241094068338;310,3411829652884;114,99413988940725
8,833333333333334;347,5289458373589;313,4787032268168;116,17869819262027
8,916666666666666;350,9144731915835;316,60271300228436;117,36335401569838
9,0;354,28035348829934;319,71293179673665;118,5480407607668
9,083333333333334;357,6262613757415;322,8090874750793;119,73269373594609
9,166666666666666;360,95188408757986;325,8909162045936;120,91725010977942
9,25;364,2569213918986;328,9581623972336;122,10164886636555
9,333333333333334;367,54108553295225;332,01057865149346;123,28583076121065
9,416666666666666;370,80410116552673;335,04792569364616;124,46973827781046
9,5;374,0457052817703;338,0699723181652;125,65331558497203
9,583333333333334;377,2656471304006;341,07649532715357;126,83650849488238
9,666666666666666;380,46368812822993;344,06727946861713;128,01926442193005
9,75;383,63960176398905;347,04211737343223;129,2015323422834
9,833333333333334;386,7931734944647;350,0008094908698;130,38326275422864
9,916666666666666;389,92420063300176;352,94316402255265;131,5644076392685
10,0;393,0324922304534;355,86899685473446;132,74492042398197
10,083333333333334;396,11786894869505;358,77813148880364;133,92475594264357
10,166666666666666;399,18016292684814;361,67039896992685;135,10387040060013
10,25;402,21921764038683;364,54563781376186;136,28222133840183
10,333333333333334;405,23488775332913;367,40369393118044;137,4597675966833
10,416666666666666;408,39638099398593;370,2444205509559;138,63646928178983
10,5;411,70799914978903;373,30126055686344;139,812287732143
10,583333333333334;415,0046817268266;376,4112145592605;140,98718548533913
10,666666666666666;418,28619789816617;379,5116205514335;142,16112624597372
10,75;421,5523236526205;382,6022738446657;143,42273162209753
10,833333333333334;424,8028418664379;385,68297317341506;144,69058940607724
10,916666666666666;428,0375423675854;388,753520767441;145,9603481474782
11,0;431,2562219924921;391,81372242209676;147,23197915027941
11,083333333333334;434,4586846351487;394,8633875665944;148,50545409740752
11,166666666666666;437,64474128848605;397,9023293300579;149,7807450411855
11,25;440,8142100779848;400,9303646051915;151,05782439402168
11,333333333333334;443,9669162874944;403,9473141093986;152,336664919332
11,416666666666666;447,102692377266;406,9530024431982;153,6172397226888
11,5;450,2213779942293;409,9472581457975;154,8995222431891
11,583333333333334;453,3228199745682;412,9299137476868;156,18348624503696
11,666666666666666;456,4068723386734;415,9008058201382;157,46910580933283
11,75;459,4733962785718;418,85977502149683;158,75635532606466
11,833333333333334;462,52226013795496;421,8066661401669;160,045209486295
11,916666666666666;465,5533393849481;424,7413281342051;161,3356432745385
12,0;468,56651657777996;427,6636141674452;162,62763196132477
12,083333333333334;471,5616813235315;430,57338164208835;163,9211510959412
12,166666666666666;474,5387302301572;433,47049222770573;165,21617649935143
12,25;477,4975668519882;436,3548118866099;166,51268425728398
12,333333333333334;480,43810162893817;439,2262108955625;167,8106507134873
12,416666666666666;483,36025181964754;442,0845638637962;169,11005246314616
