time_min;T_gas_C;T_deck_C;qconv_deck_W_m2;qrad_deck_W_m2;T_hanger_C;qconv_hanger_W_m2;qrad_hanger_W_m2;T_cable_C;qconv_cable_W_m2;qrad_cable_W_m2
5,083333333333333;578,827121609496;179,96797438501386;9999,87162240123;19055,60000321523;153,65294759918143;9048,053291548053;16487,37536891763;53,84076215594669;7851,0827345593725;12136,682816129325
5,166666666666667;581,2054508515216;183,53017607720014;9971,478680612054;19240,021670750986;156,69730092989406;9034,951197719185;16656,72489079776;54,68248144608333;7874,79539180324;12275,67738517251
5,25;583,5466171749574;187,10164842405786;9941,881869358036;19421,28185012695;159,75234217521668;9020,798185834587;16823,764580597424;55,529982749614895;7897,844541081575;12413,56333749409
5,333333333333333;585,8517641229552;190,6818784055826;9911,12421877249;19599,394444858866;162,8176751153415;9005,62834374449;16988,511927357053;56,383178096525285;7920,249516380138;12550,361845088279
5,416666666666667;588,1219832553611;194,2703616825797;9879,247142934313;19774,372288439976;165,8929120485407;8989,47439141179;17150,9833866682;57,24198152608197;7942,028790396448;12686,093369005845
5,5;590,3583172524936;197,86660201234477;9846,290539319534;19946,227218658016;168,97767330225201;8972,367763144934;17311,194433457196;58,10630901795147;7963,200025939187;12820,777691573325
5,583333333333333;592,5617627906768;201,47011070208842;9812,292881003723;20114,970149235716;172,07158676954634;8954,338683942635;17469,159612321506;58,97607842669896;7983,780123518132;12954,433946755817
5,666666666666667;594,7332732093793;205,08040609835598;9777,29130221471;20280,61113899371;175,17428746970415;8935,416240449022;17624,89258560294;59,851209419448516;8003,785265459668;13087,080648791994
5,75;596,8737609878225;208,69701311081457;9741,321677775582;20443,159458715196;178,28541713171907;8915,628446968096;17778,406179366502;60,73162341649814;8023,230956848961;13218,735719219636
5,833333333333333;598,9841000471628;212,31946276889042;9704,418696925199;20602,623655873205;181,4046237996296;8895,002306942197;17929,712427439586;61,61724353470065;8042,132063569866;13349,416512400368
5,916666666666667;601,0651278927828;215,94729180983973;9666,615931956809;20759,01161736543;184,531561458657;8873,56387026008;18078,822613653607;62,50799453343609;8060,502847686932;13479,139839644162
6,0;603,1176476098371;219,58004229692693;9627,945902073578;20912,33063038525;187,66588968119675;8851,338286725173;18225,74731241829;63,40380276301498;8078,3570003902005;13607,921992025922
6,083333333333333;605,1424297239511;223,21726126646737;9588,440132822756;21062,58744154411;190,80727329177626;8828,349855983608;18370,49642774815;64,30459611536396;8095,707672702333;13735,778761979713
6,166666666666667;607,1402139378599;226,8585004025653;9548,129211437092;21209,78831434682;193,95538205015023;8804,622074183715;18513,07923085086;65,21030397685671;8112,567504128806;13862,725463749519
6,25;609,111710753788;230,50331573844576;9507,042838382366;21353,939085109178;197,10989035175967;8780,177677613832;18653,50439637801;66,12085718316301;8128,948649415048;13988,776952769464
6,333333333333333;611,057602990467;234,1512673833393;9465,209875383556;21495,045217396237;200,27047694483082;8755,038683543102;18791,780037430584;67,03618797599852;8144,862803559374;14113,947644041291
6,416666666666667;612,9785472029022;237,8019192739329;9422,658390178192;21633,111855048664;203,43682466343645;8729,226428469769;18927,9137394035;67,95622996166584;8160,321225217028;14238,251529571493
6,5;614,8751750122723;241,45483894944886;9379,415698224233;21768,143873855064;206,60862017588437;8702,761603963647;19061,91259274655;68,88091807128578;8175,3347586185455;14361,702194926262
6,583333333333333;616,7480943527047;245,1095973494568;9335,508401570585;21900,14593191909;209,78555374783704;8675,664290273244;19193,7832247125;69,81018852262437;8189,913854114797;14484,312834958155
6,666666666666667;618,5978906410819;248,76576863356235;9290,962425081198;22029,122518761895;212,9673190196026;8647,953987853438;19323,53183015699;70,74397878342829;8204,068587451206;14606,096268754567
6,75;620,4251278755141;252,42293002214925;9245,80305018799;22155,07800319208;216,15361279707;8619,649646956435;19451,164201448828;71,68222753618677;8217,808677864805;14727,064953854393
6,833333333333333;622,2303496676327;256,0806616573821;9200,054946334123;22278,01667996905;219,3441348557919;8590,769695416939;19576,685757544634;72,62487464424413;8231,143505089909;14847,230999776346
